[DEBUG] Started grid active
Loop 0
[DEBUG] Particle 0 created at: 3, 4
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 0
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 2
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 3
[DEBUG] Particle 1 is entering movement loop
[DEBUG] Particle 1's move direction is 1
[DEBUG] Particle 1 set at: 0, 3
Loop 2
[DEBUG] Particle 2 created at: 2, 7
[DEBUG] Particle 2 is stuck
[DEBUG] Particle 2 is not stuck anymore
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 2
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 0
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 1
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 is entering movement loop
[DEBUG] Particle 2's move direction is 3
[DEBUG] Particle 2 set at: 0, 3
Loop 3
[DEBUG] Particle 3 created at: 3, 0
[DEBUG] Particle 3 is stuck
[DEBUG] Particle 3 is not stuck anymore
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 2
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 0
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 3
[DEBUG] Particle 3 is entering movement loop
[DEBUG] Particle 3's move direction is 1
[DEBUG] Particle 3 is entering movement loop
